"artifactName","packageName","typeName","sumEffectiveLinesOfMethodCode","maxEffectiveLinesOfMethodCode","methodWithMaxEffectiveLinesOfMethodCode","maxCyclomaticComplexity","methodWithMaxCyclomaticComplexity","Source Cypher File: Overview/Effective_lines_of_method_code_per_type.cypher"
"axon-test-5.0.2","org.axonframework.test.fixture","RecordingEventSink",13,4,"<init>",1,"<init>",""
"axon-test-5.0.2","org.axonframework.test.matchers","ExactSequenceMatcher",13,9,"matchesList",4,"matchesList",""
"axon-metrics-micrometer-5.0.2","org.axonframework.extension.metrics.micrometer","MessageTimerMonitor$1",13,4,"reportSuccess",1,"reportSuccess",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector","AxonServerConfiguration$HeartbeatConfiguration",13,4,"<init>",1,"setTimeout",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector","TopologyChange$HandlerSubscription",13,5,"equals",5,"equals",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector.util","GrpcExceptionParser",13,9,"parse",5,"parse",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector.util","GrpcMessageSizeInterceptor$1$1",13,12,"onMessage",4,"onMessage",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector.query","AxonServerQueryDispatchException",13,5,"<init>",1,"errorCode",""
"axon-modelling-5.0.2","org.axonframework.modelling","SimpleEntityEvolvingComponent",13,6,"evolve",2,"evolve",""
"axon-modelling-5.0.2","org.axonframework.modelling.entity.child","ListEntityChildMetamodel",13,5,"getChildEntities",2,"getChildEntities",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot","TimeoutProperties",13,4,"<init>",1,"getTransaction",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot","ConverterProperties",13,4,"<init>",1,"setEvents",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.service.connection","AxonServerDockerComposeConnectionDetailsFactory",13,8,"getDockerComposeConnectionDetails",2,"getDockerComposeConnectionDetails",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore.jpa","JpaTransactionalExecutorProvider$1",13,12,"apply",3,"apply",""
"axon-conversion-5.0.2","org.axonframework.conversion.avro","GenericRecordToByteArrayConverter",13,9,"convert",3,"convert",""
"axon-messaging-5.0.2","org.axonframework.messaging.monitoring","MultiMessageMonitor",13,4,"onMessageIngested",1,"messageMonitors",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc","Oracle11TokenTableFactory",13,10,"createTable",1,"createTable",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa","TokenEntry$PK",13,6,"equals",6,"equals",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.processing.errorhandling","PropagatingErrorHandler",13,6,"handleError",6,"handleError",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.processing.errorhandling","ErrorContext",13,6,"<init>",1,"toString",""
"axon-messaging-5.0.2","org.axonframework.messaging.core","ConversionCache",13,6,"<init>",2,"wrapNull",""
"axon-messaging-5.0.2","org.axonframework.messaging.core","DefaultMessageDispatchInterceptorChain",13,9,"<init>",2,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.interception","CorrelationDataInterceptor",13,3,"interceptOnDispatch",3,"interceptOnDispatch",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.correlation","DefaultCorrelationDataProviderRegistry",13,8,"correlationDataProviders",4,"correlationDataProviders",""
"axon-common-5.0.2","org.axonframework.common","ExceptionUtils",12,6,"findException",4,"isExplicitlyNonTransient",""
"axon-common-5.0.2","org.axonframework.common.jdbc","Oracle11Utils",12,9,"simulateAutoIncrement",3,"simulateAutoIncrement",""
"axon-common-5.0.2","org.axonframework.common.configuration","BaseModule",12,4,"<init>",1,"componentRegistry",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector","DefaultInstructionAckSource",12,9,"sendAck",4,"sendAck",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector.command","AxonServerCommandBusConnector$FutureResultCallback",12,3,"onSuccess",1,"onSuccess",""
"axon-modelling-5.0.2","org.axonframework.modelling.entity.annotation","ListEntityChildModelDefinition",12,6,"doCreate",1,"<init>",""
"axon-modelling-5.0.2","org.axonframework.modelling.entity.annotation","RoutingKeyEventTargetMatcherDefinition",12,11,"createChildEntityMatcher",6,"createChildEntityMatcher",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig","UpdateCheckerAutoConfiguration$1",12,6,"enhance",1,"<init>",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore","DefaultAppendCondition",12,4,"<init>",2,"withMarker",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore","DefaultSourcingCondition",12,4,"<init>",1,"start",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore","AggregateBasedConsistencyMarker$AggregateSequencer",12,6,"toMarker",2,"lambda$incrementAndGetSequenceOf$0",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore","GenericTaggedEventMessage",12,4,"<init>",1,"lambda$new$0",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore.jpa","SQLStateResolver",12,4,"<init>",2,"lambda$isDuplicateKeyViolation$0",""
"axon-conversion-5.0.2","org.axonframework.conversion","PassThroughConverter",12,7,"convert",4,"convert",""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling","CommandResultMessage",12,1,"withConvertedPayload",1,"withConvertedPayload",""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling.distributed","PayloadConvertingCommandBusConnector",12,4,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling.interception","CommandMessageHandlerInterceptorChain",12,8,"<init>",2,"proceed",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling","InterceptingEventSink$InterceptingPublisher",12,8,"interceptAndPublish",2,"interceptAndPublish",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling","InterceptingEventSink",12,5,"<init>",1,"lambda$publishEvent$0",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.annotation","MethodSequencingPolicyEventHandlerDefinition",12,5,"wrapHandler",2,"wrapHandler",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.interception","EventMessageHandlerInterceptorChain",12,8,"<init>",2,"proceed",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.gateway","DefaultEventGateway",12,7,"publish",2,"publish",""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling","QueryUpdateEmitter",12,4,"lambda$forContext$0",1,"lambda$emit$1",""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling","QueryResponseMessage",12,1,"withMetadata",1,"withMetadata",""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling.distributed","PayloadConvertingQueryBusConnector",12,4,"<init>",1,"subscriptionQuery",""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling.interception","QueryMessageHandlerInterceptorChain",12,8,"<init>",2,"proceed",""
"axon-messaging-5.0.2","org.axonframework.messaging.core","AbstractMessage",12,4,"<init>",2,"withMetadata",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.timeout","HandlerTimeoutConfiguration",12,6,"<init>",1,"getQueries",""
"axon-update-5.0.2","org.axonframework.update.configuration","EnvironmentVariableUsagePropertyProvider",11,4,"getDisabled",2,"getDisabled",""
"axon-common-5.0.2","org.axonframework.common","IdentifierValidator",11,5,"isValidIdentifier",3,"isValidIdentifier",""
"axon-common-5.0.2","org.axonframework.common.io","IOUtils",11,5,"closeQuietly",3,"closeQuietly",""
"axon-common-5.0.2","org.axonframework.common.property","MethodAccessedProperty",11,7,"getValue",5,"getValue",""
"axon-common-5.0.2","org.axonframework.common.caching","AbstractCacheAdapter",11,6,"lambda$registerCacheEntryListener$0",3,"lambda$registerCacheEntryListener$0",""
"axon-common-5.0.2","org.axonframework.common.configuration","DefaultAxonApplication$LifecycleState",11,5,"<clinit>",1,"<clinit>",""
"axon-test-5.0.2","org.axonframework.test.fixture","MessagesRecordingConfigurationEnhancer",11,6,"enhance",2,"enhance",""
"axon-test-5.0.2","org.axonframework.test.fixture","RecordingEventStore",11,3,"<init>",1,"latestToken",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector","InstructionAckSource",11,7,"sendUnsupportedInstruction",1,"sendUnsupportedInstruction",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector.util","GrpcMessageSizeInterceptor",11,9,"<init>",2,"<init>",""
"axon-modelling-5.0.2","org.axonframework.modelling","HierarchicalStateManagerConfigurationEnhancer",11,6,"lambda$enhance$1",2,"lambda$enhance$1",""
"axon-modelling-5.0.2","org.axonframework.modelling.entity.child","AbstractEntityChildMetamodel$Builder",11,4,"<init>",1,"eventTargetMatcher",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing","EventSourcedEntityFactory",11,3,"lambda$fromEventMessage$2",2,"lambda$fromEventMessage$2",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore","MultiTagResolver",11,5,"resolve",2,"resolve",""
"axon-conversion-5.0.2","org.axonframework.conversion.avro","DefaultSchemaIncompatibilityChecker",11,3,"getIncompatibilitiesCache",1,"<init>",""
"axon-conversion-5.0.2","org.axonframework.conversion.json","ByteArrayToJsonNodeConverter",11,5,"convert",4,"convert",""
"axon-messaging-5.0.2","org.axonframework.messaging.monitoring.interception","MonitoringEventHandlerInterceptor",11,5,"interceptOnHandle",2,"interceptOnHandle",""
"axon-messaging-5.0.2","org.axonframework.messaging.monitoring.interception","MonitoringQueryHandlerInterceptor",11,5,"interceptOnHandle",2,"interceptOnHandle",""
"axon-messaging-5.0.2","org.axonframework.messaging.monitoring.interception","MonitoringEventDispatchInterceptor",11,5,"interceptOnDispatch",3,"interceptOnDispatch",""
"axon-messaging-5.0.2","org.axonframework.messaging.monitoring.interception","MonitoringSubscriptionQueryUpdateDispatchInterceptor",11,5,"interceptOnDispatch",3,"interceptOnDispatch",""
"axon-messaging-5.0.2","org.axonframework.messaging.monitoring.interception","MonitoringCommandHandlerInterceptor",11,5,"interceptOnHandle",2,"interceptOnHandle",""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling.annotation","AnnotationRoutingStrategy$RoutingKeyResolver",11,5,"identify",3,"identify",""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling.configuration","CommandHandlingModule$CommandHandlerPhase",11,6,"lambda$annotatedCommandHandlingComponent$1",1,"commandHandler",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling","InterceptingEventBus",11,5,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.annotation","MethodEventHandlerDefinition",11,6,"wrapHandler",1,"wrapHandler",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.processing.streaming.segmenting","SequenceCachingEventHandlingComponent",11,8,"sequenceIdentifierFor",2,"sequenceIdentifierFor",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventstreaming","AnyEvent",11,2,"<init>",1,"equals",""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling.distributed","DelegatingQueryBusConnector",11,3,"<init>",1,"subscribe",""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling.interception","InterceptingQueryBus$InterceptingResponseUpdateDispatcher",11,6,"intercept",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling.configuration","QueryHandlingModule$QueryHandlerPhase",11,6,"lambda$annotatedQueryHandlingComponent$1",1,"lambda$queryHandler$0",""
"axon-messaging-5.0.2","org.axonframework.messaging.core","DelegatingMessageStream",11,3,"<init>",1,"hasNextAvailable",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.reflection","HierarchicalParameterResolverFactoryConfigurationEnhancer",11,7,"lambda$enhance$1",2,"lambda$enhance$1",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.correlation","SimpleCorrelationDataProvider",11,8,"correlationDataFor",4,"correlationDataFor",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.retry","NonTransientExceptionClassesPredicate",11,4,"isNonTransientFailure",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.unitofwork","TransactionalUnitOfWorkFactory",11,6,"<init>",2,"create",""
"axon-update-5.0.2","org.axonframework.update.api","DetectedVulnerabilitySeverity",10,6,"<clinit>",1,"<init>",""
"axon-common-5.0.2","org.axonframework.common.util","ClasspathResolver",10,7,"<clinit>",2,"<clinit>",""
"axon-common-5.0.2","org.axonframework.common.caching","Cache",10,8,"computeIfAbsent",4,"computeIfAbsent",""
"axon-common-5.0.2","org.axonframework.common.lifecycle","ShutdownLatch$ActivityHandle",10,6,"end",4,"end",""
"axon-test-5.0.2","org.axonframework.test.util","RecordingMessageMonitor$1",10,3,"reportSuccess",1,"reportSuccess",""
"axon-test-5.0.2","org.axonframework.test.util","RecordingMessageMonitor",10,3,"<init>",1,"<init>",""
"axon-test-5.0.2","org.axonframework.test.matchers","IgnoreField",10,6,"<init>",3,"<init>",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector","TopologyChange$Type",10,6,"<clinit>",1,"<clinit>",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector.query","QueryResponseMessageStream",10,3,"createAxonException",1,"createAxonException",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector.query","AxonServerQueryBusConnector$AxonServerUpdateCallback",10,3,"completeExceptionally",1,"completeExceptionally",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector.query","QueryUpdateMessageStream",10,3,"createAxonException",1,"isError",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector.query","AxonServerRemoteQueryHandlingException",10,4,"<init>",1,"getErrorCode",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector.command","AxonServerRemoteCommandHandlingException",10,4,"<init>",1,"<init>",""
"axon-modelling-5.0.2","org.axonframework.modelling.entity","WrongPolymorphicEntityTypeException",10,9,"<init>",1,"<init>",""
"axon-modelling-5.0.2","org.axonframework.modelling.entity.child","SingleEntityChildMetamodel$Builder",10,4,"<init>",1,"build",""
"axon-modelling-5.0.2","org.axonframework.modelling.repository","SimpleRepository$SimpleEntity",10,4,"<init>",2,"mapToSimpleEntity",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot","UpdateCheckerProperties",10,2,"setDisabled",1,"priority",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore","InterceptingEventStore$InterceptingAppender",10,5,"interceptAndAppend",1,"lambda$new$0",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore","InterceptingEventStore$InterceptingEventStoreTransaction",10,4,"<init>",1,"appendPosition",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore.jdbc","JdbcTransactionalExecutorProvider",10,6,"getTransactionalExecutor",4,"getTransactionalExecutor",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore.jpa","JpaTransactionalExecutorProvider",10,6,"getTransactionalExecutor",4,"getTransactionalExecutor",""
"axon-conversion-5.0.2","org.axonframework.conversion.json","JsonNodeToObjectNodeConverter",10,6,"convert",4,"convert",""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling.distributed","PayloadConvertingCommandBusConnector$ConvertingResultMessageCallback",10,5,"onSuccess",3,"onSuccess",""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling.distributed","DelegatingCommandBusConnector",10,3,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling.interception","CommandMessageHandlerInterceptorChain$InterceptingHandler",10,2,"handle",1,"toString",""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling.tracing","DefaultCommandBusSpanFactory$Builder",10,3,"spanFactory",1,"validate",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.replay","ReplayStatus",10,3,"<clinit>",1,"<clinit>",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.replay.annotation","ReplayAwareMessageHandlerWrapper$ReplayBlockingMessageHandlingMember",10,4,"handleSync",3,"handleSync",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.interception","EventMessageHandlerInterceptorChain$InterceptingHandler",10,2,"handle",1,"next",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.gateway","EventPublishingUtils",10,7,"asEventMessage",3,"asEventMessage",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.sequencing","FallbackSequencingPolicy",10,5,"getSequenceIdentifierFor",4,"getSequenceIdentifierFor",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.processing.streaming.token","LatestTrackingToken",10,2,"<init>",1,"lowerBound",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.processing.streaming.token","FirstTrackingToken",10,2,"<init>",1,"<clinit>",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.tracing","DefaultEventBusSpanFactory",10,4,"<init>",1,"lambda$createPublishEventSpan$0",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventstreaming","DefaultStreamingCondition",10,4,"<init>",1,"hashCode",""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling.tracing","DefaultQueryUpdateEmitterSpanFactory",10,4,"<init>",1,"createUpdateScheduleEmitSpan",""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling.tracing","DefaultQueryBusSpanFactory$Builder",10,3,"spanFactory",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core","Context$ResourceKey",10,7,"<init>",3,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.annotation","HandlerTypeResolver",10,5,"isHandlerOfType",3,"isHandlerOfType",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.correlation","MessageOriginProvider",10,4,"correlationDataFor",1,"correlationDataFor",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.conversion","DelegatingMessageConverter",10,3,"<init>",1,"delegate",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.retry","MaxAttemptsPolicy",10,4,"<init>",2,"defineFor",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.retry","FilteringRetryPolicy",10,4,"<init>",2,"defineFor",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.unitofwork","UnitOfWorkConfiguration",10,2,"workScheduler",1,"defaultValues",""
"axon-update-5.0.2","org.axonframework.update.detection","KotlinVersion",9,4,"detect",3,"get",""
"axon-update-5.0.2","org.axonframework.update.api","DetectedVulnerability",9,1,"groupId",1,"groupId",""
"axon-common-5.0.2","org.axonframework.common.infra","FilesystemStyleComponentDescriptor$TreeRenderer$RenderContext",9,3,"indented",3,"indented",""
"axon-common-5.0.2","org.axonframework.common","StringUtils",9,3,"capitalize",3,"capitalize",""
"axon-common-5.0.2","org.axonframework.common.annotation","PriorityAnnotationComparator",9,3,"getPriority",1,"getInstance",""
"axon-test-5.0.2","org.axonframework.test.fixture","AxonTestPhase$Given",9,2,"lambda$execute$0",1,"lambda$execute$0",""
"axon-test-5.0.2","org.axonframework.test.matchers","ExactClassMatcher",9,4,"<init>",1,"exactClassOf",""
"axon-test-5.0.2","org.axonframework.test.matchers","PayloadMatcher",9,4,"describeTo",3,"matches",""
"axon-test-5.0.2","org.axonframework.test.matchers","MatchAllFieldFilter",9,5,"accept",3,"accept",""
"axon-metrics-micrometer-5.0.2","org.axonframework.extension.metrics.micrometer","TagsUtil",9,2,"lambda$static$2",1,"lambda$static$2",""
"axon-metrics-micrometer-5.0.2","org.axonframework.extension.metrics.micrometer","MessageCountingMonitor$1",9,3,"reportFailure",1,"reportIgnored",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector","AxonServerConfiguration$Eventhandling$ProcessorSettings",9,3,"<init>",1,"<init>",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector.util","UpstreamAwareStreamObserver",9,5,"completeRequestStream",3,"completeRequestStream",""
"axon-modelling-5.0.2","org.axonframework.modelling.entity.annotation","SingleEntityChildModelDefinition",9,6,"doCreate",2,"isMemberTypeSupported",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot","EventProcessorProperties$Dlq",9,3,"<init>",1,"isEnabled",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot","ConverterProperties$ConverterType",9,5,"<clinit>",1,"valueOf",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot","EventProcessorProperties$DlqCache",9,3,"<init>",1,"setSize",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot","MetricsProperties",9,3,"<init>",1,"<init>",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot","DistributedCommandBusProperties$SpringCloudProperties",9,3,"<init>",1,"isFallbackToHttpGet",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot","EventProcessorProperties",9,6,"getProcessors",1,"getProcessors",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot","DistributedCommandBusProperties$JGroupsProperties$Gossip",9,3,"<init>",1,"<init>",""
"axon-spring-boot-autoconfigure-5.0.2","org.axonframework.extension.springboot.autoconfig","CorrelationDataProviderAutoConfiguration",9,5,"lambda$providerDecorator$1",3,"lambda$providerDecorator$1",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore","EmptyAppendTransaction",9,1,"equals",1,"equals",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore","AbstractConsistencyMarker",9,4,"upperBound",3,"upperBound",""
"axon-eventsourcing-5.0.2","org.axonframework.eventsourcing.eventstore.inmemory","InMemoryEventStorageEngine$MapBackedSourcingEventMessageStream",9,4,"lastEntry",3,"hasNextAvailable",""
"axon-conversion-5.0.2","org.axonframework.conversion.converter","BlobToInputStreamConverter",9,5,"convert",4,"convert",""
"axon-conversion-5.0.2","org.axonframework.conversion.avro","SchemaIncompatibilityChecker",9,8,"assertSchemaCompatibility",3,"assertSchemaCompatibility",""
"axon-conversion-5.0.2","org.axonframework.conversion.json","JsonNodeToByteArrayConverter",9,3,"<init>",3,"convert",""
"axon-messaging-5.0.2","org.axonframework.messaging.monitoring","NoOpMessageMonitorCallback",9,2,"<clinit>",1,"$values",""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling","NoHandlerForCommandException",9,4,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling.interception","InterceptingCommandBus$InterceptingDispatcher",9,5,"interceptAndDispatch",2,"lambda$interceptAndDispatch$0",""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling.gateway","ContextAwareCommandDispatcher",9,4,"<init>",1,"send",""
"axon-messaging-5.0.2","org.axonframework.messaging.commandhandling.gateway","CommandGateway",9,1,"sendAndWait",1,"sendAndWait",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling","DelegatingEventHandlingComponent",9,3,"<init>",1,"describeTo",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.replay.annotation","ReplayContextParameterResolverFactory$ReplayContextParameterResolver",9,5,"resolveParameterValue",2,"resolveParameterValue",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.interception","InterceptingEventHandlingComponent",9,3,"handle",1,"handle",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.sequencing","ExtractionSequencingPolicy",9,5,"getSequenceIdentifierFor",1,"getSequenceIdentifierFor",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.processing.streaming.pooled","WorkPackage$BatchProcessingEntry",9,3,"<init>",1,"lambda$addToBatch$0",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventhandling.processing.streaming.segmenting","SegmentMatcher",9,4,"<init>",1,"matches",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventstreaming","EventTypeRestrictableEventCriteria",9,4,"andBeingOneOfTypes",1,"andBeingOneOfTypes",""
"axon-messaging-5.0.2","org.axonframework.messaging.eventstreaming","OrEventCriteriaBuilder",9,3,"<init>",1,"wrap",""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling.interception","QueryMessageHandlerInterceptorChain$InterceptingHandler",9,1,"next",1,"next",""
"axon-messaging-5.0.2","org.axonframework.messaging.queryhandling.gateway","QueryGateway",9,1,"subscriptionQuery",1,"subscriptionQuery",""
"axon-messaging-5.0.2","org.axonframework.messaging.core","HierarchicalMessageTypeResolver",9,6,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core","MessageTypeResolver",9,3,"resolveOrThrow",2,"resolveOrThrow",""
"axon-messaging-5.0.2","org.axonframework.messaging.core","NamespaceMessageTypeResolver",9,4,"<init>",1,"<init>",""
"axon-messaging-5.0.2","org.axonframework.messaging.core","Message",9,1,"<clinit>",2,"payloadAs",""
"axon-messaging-5.0.2","org.axonframework.messaging.core","DefaultMessageDispatchInterceptorChain$InterceptingDispatcher",9,4,"<init>",2,"apply",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.annotation","HierarchicalParameterResolverFactory",9,4,"createInstance",2,"createInstance",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.annotation","AnnotationMessageTypeResolver$AnnotationSpecification",9,1,"equals",1,"equals",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.annotation","PayloadParameterResolver",9,4,"matches",1,"matches",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.interception.annotation","MessageHandlerInterceptorDefinition",9,8,"wrapHandler",3,"wrapHandler",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.retry","ExponentialBackOffRetryPolicy",9,4,"defineFor",2,"defineFor",""
"axon-messaging-5.0.2","org.axonframework.messaging.core.unitofwork.transaction","NoTransactionManager",9,3,"<clinit>",1,"<clinit>",""
"axon-messaging-5.0.2","org.axonframework.messaging.tracing","NoOpSpanFactory",9,1,"registerSpanAttributeProvider",1,"registerSpanAttributeProvider",""
"axon-tracing-opentelemetry-5.0.2","org.axonframework.extension.tracing.opentelemetry","MetadataContextGetter",9,3,"get",2,"get",""
"axon-common-5.0.2","org.axonframework.common","ClassUtils",8,3,"lambda$loadClass$0",3,"lambda$loadClass$0",""
"axon-common-5.0.2","org.axonframework.common","TypeReflectionUtils$VarMap$ParameterizedTypeImpl",8,5,"<init>",1,"getRawType",""
"axon-common-5.0.2","org.axonframework.common.property","DirectlyAccessedProperty",8,4,"<init>",3,"getValue",""
"axon-common-5.0.2","org.axonframework.common.configuration","AbstractComponent$HandlerRegistration",8,3,"<init>",1,"toString",""
"axon-common-5.0.2","org.axonframework.common.configuration","InstantiatedComponentDefinition",8,3,"describeTo",1,"describeTo",""
"axon-common-5.0.2","org.axonframework.common.configuration","SearchScope",8,4,"<clinit>",1,"values",""
"axon-common-5.0.2","org.axonframework.common.configuration","OverridePolicy",8,4,"<clinit>",1,"valueOf",""
"axon-common-5.0.2","org.axonframework.common.configuration","Configuration",8,2,"getComponent",1,"getComponent",""
"axon-metrics-micrometer-5.0.2","org.axonframework.extension.metrics.micrometer","MetricsConfigurerModule",8,4,"<init>",2,"enhance",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector","AxonServerRegistration",8,4,"<init>",2,"cancel",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector.query","AxonServerNonTransientRemoteQueryHandlingException",8,4,"<init>",1,"<init>",""
"axon-server-connector-5.0.2","org.axonframework.axonserver.connector.command","AxonServerNonTransientRemoteCommandHandlingException",8,4,"<init>",1,"toString",""
"axon-modelling-5.0.2","org.axonframework.modelling.entity.child","CommandTargetResolver",8,7,"lambda$MATCH_ANY$0",4,"lambda$MATCH_ANY$0",""
